time_point,kpAA_ST,kpAA_ST_conf,kpAB_ST,kpAB_ST_conf,kpBA_ST,kpBA_ST_conf,kpBB_ST,kpBB_ST_conf,kdBB_ST,kdBB_ST_conf
10.526315789473685,0.009392382291494418,0.011731239514474504,0.07024414319789868,0.04574076606461556,0.022452661259006176,0.00887020008977189,0.8634544298176416,0.18355814652150385,0.04632970397728719,0.018935526348662034
21.05263157894737,0.01009755965778016,0.011695039760251588,0.04137888251887597,0.0227975592154032,0.01565453197021916,0.007541488447942069,0.8642455858902182,0.19748453574110544,0.08669156687632369,0.04151274425943512
31.578947368421055,0.005640563621842279,0.004860531189503109,0.0240646865630682,0.01613058339739517,0.011369320315409237,0.005019908091592199,0.8466511629663028,0.17535362387764833,0.12678224244307365,0.05526211043211033
42.10526315789474,0.0038734168795724975,0.0027992767692946096,0.014616570550917127,0.0055696297845399525,0.008525715490058938,0.003934560973834695,0.8279164862263254,0.18806809643477168,0.16421088692277575,0.07446826362604787
52.631578947368425,0.0029697801669817695,0.0016090289954423828,0.010107345223835225,0.0041535821448157265,0.007660730784747299,0.004109994475127297,0.8106963608721217,0.19646153851674392,0.1978480633930692,0.0888141712053861
63.15789473684211,0.002569235765815257,0.0013621347238628415,0.00786995502589517,0.00261401952995383,0.007691883613585797,0.004095458462210588,0.7952077402193634,0.1931766315359232,0.22745643446352434,0.10068616266674972
73.6842105263158,0.002462750741645366,0.0011575917068648819,0.00666001646246855,0.002130720962565421,0.008058204310291493,0.0042719332951543275,0.7822566800161908,0.1925903474262957,0.2532774243837873,0.10487463452215505
84.21052631578948,0.00249386876503915,0.0013013380852664013,0.0059643783293771594,0.002333184143886845,0.008587871150678848,0.0034327631889213457,0.7717978583267492,0.18084221988561988,0.27568558042359276,0.11644385700658147
94.73684210526316,0.0025852863630251195,0.0011226105250041485,0.005547785834385872,0.0020330991934747185,0.009195834108406426,0.004492665706923659,0.7633460393206838,0.2069487458264624,0.29507250840498317,0.10490635339764254
105.26315789473685,0.0027013998863522084,0.001409066290814708,0.005296635090553702,0.0019803386654930104,0.00984346663362871,0.004829830492127975,0.7564556146207811,0.2251313257663911,0.31184083409296076,0.12455861689507788
115.78947368421053,0.002825830518287764,0.0014856148874663167,0.005148096876919826,0.001961405444921725,0.010507581500339392,0.005190445692539188,0.750778813989592,0.22909713348059035,0.32636005713248184,0.11039896372552326
126.31578947368422,0.0029505719880952254,0.0013690427021813838,0.005063292281936976,0.002198888181693951,0.011172730984164258,0.005906105330883034,0.7460358890073351,0.18040448733211384,0.33894256992720256,0.10731291378267711
136.84210526315792,0.003071531128729619,0.001595014248272856,0.00501821143521755,0.0022006317032871943,0.011827195259265753,0.006628866487133111,0.7420251992380766,0.2071819374884752,0.34986181608748207,0.13478935596839284
147.3684210526316,0.003186701949219498,0.0015318163617938309,0.004997936809309611,0.0020774756200864983,0.012460134041753146,0.0063536945096446164,0.738606453556707,0.18032727957254163,0.3593589014988775,0.1338404628223891
157.89473684210526,0.0032952389435594634,0.0014341821099586823,0.004992982501768593,0.002175301023350871,0.013063508018503407,0.006886167482567805,0.7356773767072547,0.18262344928391278,0.36764262009283694,0.14503001449645642
168.42105263157896,0.003396956184986823,0.0017005411434124877,0.004997163417640544,0.0021706612259013006,0.013632068146307283,0.007933403513406588,0.7331665477002214,0.1988998121251573,0.37489513538394115,0.1415207998846023
178.94736842105266,0.0034917189116890172,0.001816599630842385,0.005005955145359337,0.0019649225268336882,0.014161529634071704,0.007348867504033008,0.7309988275914391,0.189792110104914,0.38126316869865656,0.13752312591048824
189.47368421052633,0.0035808787201353767,0.0017038276899080968,0.005015343051969561,0.0021454170118315723,0.014646053234962627,0.00810259775221088,0.7290909807054313,0.18750473282301341,0.3868643733280678,0.14057796378862555
200.0,0.0036625634315678715,0.0016354690044342911,0.0050226466093031535,0.0024484228838267084,0.015082468317913147,0.00874841946792951,0.7273922544729005,0.21557578548570533,0.3918061373255196,0.13032406202943297
