time_point,kpAA_ST,kpAA_ST_conf,kpAB_ST,kpAB_ST_conf,kpBA_ST,kpBA_ST_conf,kpBB_ST,kpBB_ST_conf,kdBB_ST,kdBB_ST_conf,fA_ST,fA_ST_conf
10.526315789473685,0.36008809623499716,0.12815769046234188,0.2576127784703791,0.11417731611700972,0.2565739712933418,0.12067336257914038,0.31201558507275545,0.13572184497446624,0.025180890406933647,0.016468802489886178,0.21348711984138502,0.09876696279498294
21.05263157894737,0.34760763907518216,0.13719227754583257,0.22681805149643444,0.08916121170404508,0.2790867784569326,0.10662166121887785,0.3573157451336145,0.13009587268429237,0.044658635525458,0.025364551580204023,0.23337751678503607,0.08889498279765648
31.578947368421055,0.33465768973902943,0.16047057671148232,0.20554059121671575,0.08918794945999553,0.2502343697950548,0.11224624216389316,0.4081019139654688,0.1681883273598556,0.07084503791249612,0.05126101579789673,0.26451349850147626,0.09940132953059665
42.10526315789474,0.3157773257674762,0.138285973997191,0.18617454527897276,0.08902378031856441,0.21683222453656253,0.11717412919517771,0.456809338924386,0.19665924850308258,0.1000981301163065,0.06557433447574453,0.298484500706409,0.11183344112708837
52.631578947368425,0.29336457841805264,0.12680228831832527,0.1685679651274841,0.06680240000709561,0.18687678905874772,0.10134683193684893,0.4986833717458385,0.1910627888802522,0.12994064902680627,0.07068229917484369,0.33115988543970104,0.11242139216631823
63.15789473684211,0.2679526781270062,0.13067319699997332,0.15438716898355728,0.08116325742579876,0.16029355846783125,0.08726215152941287,0.528834453061687,0.2133205019884292,0.1587533496911331,0.10584106344076928,0.3594362370335039,0.1353655386709217
73.6842105263158,0.23984198029775994,0.1178953845536189,0.14453270611817914,0.05979376916074268,0.13686122227167422,0.07473940624638632,0.5484035080308375,0.2065776052542896,0.18620365642400788,0.10872415732290779,0.38220488582776335,0.13331367730067517
84.21052631578948,0.21254507515629437,0.0984776204662939,0.13976681885313355,0.060590237845035755,0.11640137553476756,0.06333796861157874,0.5607324969972896,0.26647050376290665,0.2126944183983609,0.11386439073912781,0.39963987964001946,0.14767998177534583
94.73684210526316,0.18839726722043906,0.08621863070842377,0.13840592011620087,0.0684684255094632,0.09897136313493345,0.056732399794982714,0.566976815376109,0.23055999362330104,0.2369793055003674,0.11987627547389984,0.41204823485545405,0.16701364490900136
105.26315789473685,0.16807420677610996,0.10379821509007776,0.1368791554991465,0.0713522017073533,0.08453568135559704,0.05702437955653061,0.567890864766589,0.23400756976464515,0.2582109490458699,0.15978216464918082,0.4203328034169668,0.16750411650281208
115.78947368421053,0.15189122464973068,0.0862011823588071,0.13512372586585875,0.05363382373352355,0.07289216218144962,0.04298755982376301,0.5649500319534211,0.25305281658653217,0.2761861094544922,0.1631434938349109,0.42580066102703057,0.16030156162645107
126.31578947368422,0.13955144820757706,0.08421454389723156,0.1338189738772909,0.0703603594773931,0.06364019386614837,0.040273754519867505,0.5594538527012275,0.2594376275928406,0.29101983149940364,0.16740727847414502,0.42946262767046917,0.18045441426755526
136.84210526315792,0.13043570477969196,0.07894252900338525,0.13306601302537455,0.06582926153406772,0.056242892211433686,0.03378339888753217,0.5524553398602026,0.2770796907755434,0.30329396982323414,0.17272434774413373,0.4321110165722881,0.15635291692963116
147.3684210526316,0.12393727715107357,0.07479093126345018,0.1328004279176873,0.0587913868323824,0.050224857928093,0.030457749321950663,0.5448111166014502,0.29478830781558873,0.3137647829612183,0.1652523582891062,0.43411015292417,0.20178143251241445
157.89473684210526,0.11920745149771421,0.06003937980077048,0.13283462956075842,0.07476966591602008,0.04541271163626439,0.026703103355000014,0.5372580494444783,0.2951820629518571,0.32308032359677163,0.17254860352639903,0.4348853335075732,0.18075955962947177
168.42105263157896,0.11551700903925614,0.07034759176675966,0.13295713188262961,0.07211585801746455,0.041615719580939424,0.026719072271572667,0.5300917172784876,0.29502337166534987,0.3314700935069393,0.1894630712846617,0.4340295884966547,0.19423615721050502
178.94736842105266,0.11260996010216051,0.059346647689061324,0.13310811485130852,0.07426038121000689,0.038592135904989736,0.02492603620718822,0.5233015866944468,0.2485480371572149,0.3389493318741492,0.1661114704635813,0.4319935913789697,0.1917635820419774
189.47368421052633,0.11039839948825425,0.07040026527856583,0.13329286454542227,0.07481434499615902,0.036164580931361066,0.022267375895840893,0.516868281298696,0.2992721783065915,0.3455669577960209,0.21258730477186416,0.4293325899003798,0.2029689924089397
200.0,0.10880051633871288,0.08023965385803584,0.13351184433565289,0.06929260263245102,0.034210157004612295,0.02170878340858407,0.5107915382320708,0.26846395873607665,0.3514021453843677,0.19067925098816563,0.42642019215988675,0.18809227221089506
