observableId	simulationConditionId	time	measurement
obs_m	c_0	0.0	1.9914643591535803
obs_m	c_0	157.89473684210526	1.8338842291352
obs_m	c_0	315.7894736842105	1.6530151039731502
obs_m	c_0	473.6842105263158	1.4503989873892917
obs_m	c_0	631.578947368421	1.3368087723904891
obs_m	c_0	789.4736842105262	1.199984204489455
obs_m	c_0	947.3684210526316	1.0941511139835332
obs_m	c_0	1105.2631578947369	1.0322038870565786
obs_m	c_0	1263.157894736842	0.9222041863586105
obs_m	c_0	1421.0526315789473	0.8155163952238714
obs_m	c_0	1578.9473684210525	0.7852479018425074
obs_m	c_0	1736.842105263158	0.6702332710184258
obs_m	c_0	1894.7368421052631	0.634885966975177
obs_m	c_0	2052.6315789473683	0.5858466712264093
obs_m	c_0	2210.5263157894738	0.5147477114391437
obs_m	c_0	2368.4210526315787	0.4880901694826113
obs_m	c_0	2526.315789473684	0.44781173713467565
obs_m	c_0	2684.2105263157896	0.4079309483296344
obs_m	c_0	2842.1052631578946	0.3980344521492198
obs_m	c_0	3000.0	0.350789686910685
obs_m	c_1	0.0	2.0335003157825478
obs_m	c_1	157.89473684210526	1.7945726517156848
obs_m	c_1	315.7894736842105	1.4684849310908796
obs_m	c_1	473.6842105263158	1.2986942815399365
obs_m	c_1	631.578947368421	1.1397989224437106
obs_m	c_1	789.4736842105262	0.9739424901514154
obs_m	c_1	947.3684210526316	0.8625280857729678
obs_m	c_1	1105.2631578947369	0.7459970259346622
obs_m	c_1	1263.157894736842	0.6541570664233372
obs_m	c_1	1421.0526315789473	0.5572678869377997
obs_m	c_1	1578.9473684210525	0.5181506974799216
obs_m	c_1	1736.842105263158	0.47120892039398143
obs_m	c_1	1894.7368421052631	0.4339838089890084
obs_m	c_1	2052.6315789473683	0.37608593460092776
obs_m	c_1	2210.5263157894738	0.3554140797090749
obs_m	c_1	2368.4210526315787	0.3104407156370924
obs_m	c_1	2526.315789473684	0.30688765470716967
obs_m	c_1	2684.2105263157896	0.2602696384582296
obs_m	c_1	2842.1052631578946	0.2549581337718668
obs_m	c_1	3000.0	0.19988608685568904
