time_point,kpAA_ST,kpAA_ST_conf,kpAB_ST,kpAB_ST_conf,kpBA_ST,kpBA_ST_conf,kpBB_ST,kpBB_ST_conf,kdBB_ST,kdBB_ST_conf
10.526315789473685,0.011108143789615757,0.007242437812236234,0.8336275276826607,0.19602198626202955,0.12956470293369046,0.07959898312661651,0.12457536456714031,0.05830103842918938,0.02174011852828127,0.020024045418122787
21.05263157894737,0.04153570900896402,0.021484604722558476,0.8188578496848692,0.2085891334854274,0.0862773475090497,0.05099994151831331,0.12072901911018102,0.057047343721550146,0.03825542790347975,0.02826266729724975
31.578947368421055,0.07133385581467581,0.03288793917955053,0.8022446245939726,0.17633877376553858,0.061342614841275955,0.039514891608949165,0.13301467822171925,0.07479353459174821,0.06430988962286766,0.04936946840543188
42.10526315789474,0.09822369017771757,0.03690757547117722,0.7817790332033151,0.1860940088413314,0.0414724018828003,0.02328827127487933,0.14985574499344975,0.06994567020490346,0.08407662489435874,0.06594916129854185
52.631578947368425,0.13059553177491165,0.04573696491223231,0.7628564122799868,0.19556945520004462,0.03085627748543877,0.017810112794728977,0.1606140317279859,0.08339214071051203,0.09737791126630796,0.06456004835601425
63.15789473684211,0.1641558411134059,0.0711185927314185,0.7401011020607712,0.20637446311191668,0.024110759632047566,0.014308005487512251,0.16678334363527103,0.088985866010161,0.10828649365318825,0.08962738717830311
73.6842105263158,0.19760443461971525,0.07424610744543174,0.7143845017548293,0.22197977174913677,0.019005998083605105,0.01203580143228273,0.17139035752865311,0.09807019358148422,0.11807460035126495,0.09269464387546378
84.21052631578948,0.23092596867792706,0.08548380040409843,0.6885697409089788,0.18641851050674496,0.015229909663427747,0.007745905660591179,0.1752658165026449,0.09320748244064322,0.12687445209803372,0.09167685210633224
94.73684210526316,0.2631999250238495,0.0998279005910528,0.6648983274180753,0.198716077579892,0.012566444534329878,0.00717261081873701,0.1786343878281515,0.11275200355235789,0.13454780811649453,0.09134540911124743
105.26315789473685,0.2933586145978564,0.10806799448570724,0.6441253151477369,0.22112939963031297,0.010732126970274316,0.00518193384889729,0.1816124866039189,0.1106381955719681,0.1410722134398385,0.08745071192605584
115.78947368421053,0.32072088237567653,0.12479978142288801,0.6261339445298443,0.2284141773954775,0.009443970984088888,0.005191433872525184,0.18380378658982618,0.10268678771713026,0.1465363578506005,0.09749062133654371
126.31578947368422,0.34524092549895924,0.11620133520137257,0.6105391757971675,0.18694747829143607,0.008474993713258909,0.004471328902800133,0.18534886602314918,0.10792582189268274,0.15100489860816455,0.10339360227115696
136.84210526315792,0.36703569452983004,0.13629478796254946,0.5969917669905459,0.20727358908515692,0.0077180936700235875,0.0036165413775354196,0.18647651469513818,0.10612991728611668,0.15458913357586607,0.10418586279528547
147.3684210526316,0.3862336584978834,0.11567352724843158,0.5851935823682953,0.21756978208902797,0.007151185471619899,0.0032388875957920092,0.18727383213152918,0.09184275085292339,0.1574291256702704,0.09362759675269347
157.89473684210526,0.40317017785780423,0.14230328910548842,0.5748796333539516,0.20955777458216343,0.006779113749029913,0.0027521270605897763,0.18779870493564818,0.09593223223777239,0.15966121795413363,0.11144387312960449
168.42105263157896,0.4181534669159395,0.1625660467714974,0.5658409388667873,0.23136801685668243,0.0065754015816521655,0.0034253472107443473,0.18811602361631988,0.10848477420725137,0.1614134487502641,0.10750877306186216
178.94736842105266,0.4313622129455568,0.1857491875601438,0.5578997946880501,0.23008254914734474,0.0064749857909402655,0.00359125473717402,0.18828112398574998,0.11747117403694898,0.16278712086471278,0.11622783566355774
189.47368421052633,0.44293506782168246,0.18328720824447642,0.5509142445759023,0.2467789873837865,0.006425562886229835,0.0032891394563443373,0.18833500352340818,0.10542159545722865,0.16385524740923438,0.10610564729071317
200.0,0.45308204945084873,0.16833833474324866,0.5447658161237735,0.2134660761264194,0.006401050620531175,0.0040729613661987666,0.18830486712448552,0.1037450278034022,0.16467015386323608,0.12257184049645291
