observableId	simulationConditionId	time	measurement
obs_a	c_0	0.0	0.75
obs_a	c_0	55.55555555555556	0.30653783473869456
obs_a	c_0	111.11111111111111	0.13472851118558682
obs_a	c_0	166.66666666666669	0.05482458046310481
obs_a	c_0	222.22222222222223	0.01735450847384639
obs_a	c_0	277.77777777777777	0.003301081837681154
obs_a	c_0	333.33333333333337	0.0003004816533228295
obs_a	c_0	388.8888888888889	1.5909197843360492e-05
obs_a	c_0	444.44444444444446	6.956203399848221e-07
obs_a	c_0	500.0	2.9097843264755887e-08
obs_b	c_0	0.0	2.25
obs_b	c_0	55.55555555555556	1.8786585194688095
obs_b	c_0	111.11111111111111	1.4448901067436533
obs_b	c_0	166.66666666666669	0.9819207500353944
obs_b	c_0	222.22222222222223	0.5558029333843127
obs_b	c_0	277.77777777777777	0.23448731237257175
obs_b	c_0	333.33333333333337	0.06711807782494458
obs_b	c_0	388.8888888888889	0.014619289549532951
obs_b	c_0	444.44444444444446	0.002897359710930641
obs_b	c_0	500.0	0.0005618964985969231
obs_a	c_1	0.0	1.5
obs_a	c_1	55.55555555555556	0.602134632113441
obs_a	c_1	111.11111111111111	0.28889888322464397
obs_a	c_1	166.66666666666669	0.15647288388227115
obs_a	c_1	222.22222222222223	0.08645645861990361
obs_a	c_1	277.77777777777777	0.0451668322156972
obs_a	c_1	333.33333333333337	0.020774180255748485
obs_a	c_1	388.8888888888889	0.0076107110955142745
obs_a	c_1	444.44444444444446	0.001925102444379564
obs_a	c_1	500.0	0.00030430611804433674
obs_b	c_1	0.0	1.5
obs_b	c_1	55.55555555555556	1.351473500469925
obs_b	c_1	111.11111111111111	1.1775347792048017
obs_b	c_1	166.66666666666669	0.975840530886019
obs_b	c_1	222.22222222222223	0.7644369948984626
obs_b	c_1	277.77777777777777	0.5595208785150863
obs_b	c_1	333.33333333333337	0.3738512855541764
obs_b	c_1	388.8888888888889	0.21839989217360833
obs_b	c_1	444.44444444444446	0.10444075553199891
obs_b	c_1	500.0	0.0391618015342872
obs_a	c_2	0.0	2.25
obs_a	c_2	55.55555555555556	0.8808168763969388
obs_a	c_2	111.11111111111111	0.4229191600331961
obs_a	c_2	166.66666666666669	0.25349152884263176
obs_a	c_2	222.22222222222223	0.17312501201957245
obs_a	c_2	277.77777777777777	0.12435088164326157
obs_a	c_2	333.33333333333337	0.09065485617417982
obs_a	c_2	388.8888888888889	0.06596759970661632
obs_a	c_2	444.44444444444446	0.04740658788085464
obs_a	c_2	500.0	0.03333760898178731
obs_b	c_2	0.0	0.75
obs_b	c_2	55.55555555555556	0.6944570675331687
obs_b	c_2	111.11111111111111	0.6372408829465344
obs_b	c_2	166.66666666666669	0.5731822904214161
obs_b	c_2	222.22222222222223	0.5061542044449672
obs_b	c_2	277.77777777777777	0.4397720242842811
obs_b	c_2	333.33333333333337	0.376249026996456
obs_b	c_2	388.8888888888889	0.31688383466958797
obs_b	c_2	444.44444444444446	0.2624169311711451
obs_b	c_2	500.0	0.21322300552502527
