time_point,k1_delta,k1_delta_conf,k1_S1,k1_S1_conf,k2_delta,k2_delta_conf,k2_S1,k2_S1_conf
0.20408163265306123,0.8805530024166504,0.002568755691270477,0.995416131639072,0.00019091068409309456,0.03394691973005699,0.007367933596971565,0.006023537837853235,0.004222889924526976
0.40816326530612246,0.8784411943930178,0.003039394126844073,0.9956755737269803,0.00020183281426680355,0.05949208893898219,0.007360992303051969,0.0061443228545973875,0.0043562910829213096
0.6122448979591837,0.884401414552344,0.002523265896934545,0.9955198543656709,0.000196318298203134,0.04772366593049551,0.006249061273295917,0.0064652746440315104,0.00405182638570313
0.8163265306122449,0.8845038992929658,0.0024820507861256632,0.9954396716402748,0.00019321362804131264,0.046632952049215574,0.00707531831807587,0.0012153384007492637,0.004154512794448417
1.0204081632653061,0.8829111458189312,0.0027197162360229534,0.9953681760356682,0.0001997417672940446,0.04233197096508629,0.007146356555505158,0.0032206165687335446,0.004072585350957863
1.2244897959183674,0.8831735421155302,0.0025438756324456754,0.995453051460407,0.00018699571030305113,0.040482447075078684,0.006998294992393594,0.0024929974085541205,0.004986645430303493
1.4285714285714286,0.880602073951161,0.0026390519581624672,0.9952285958477286,0.00020809773613736073,0.046527300004152894,0.006770232809766205,0.004761583111254806,0.003950276030227125
1.6326530612244898,0.8852374267515529,0.002740183903336033,0.9953688262778958,0.00021733352861438843,0.035224982847559705,0.006715675256353524,0.004845197771540724,0.0038860406118522315
1.836734693877551,0.8790507275641899,0.00270664732198605,0.9953188551984584,0.00024974166103668805,0.04636833316262527,0.005946564939664244,0.0034429353244833346,0.004466491805866245
2.0408163265306123,0.886803608414549,0.0031216792925891157,0.9950196290070343,0.0002502322994072853,0.03556374293689549,0.006845628346156766,0.0039019114750287105,0.00397135337523373
2.2448979591836737,0.8851639368493912,0.00257280134256564,0.9951247327008462,0.000265285366348564,0.04894498443363262,0.006376974231956366,0.006389102560648143,0.003813456459228097
2.4489795918367347,0.8788298886080351,0.0033127856794456065,0.9948968339739512,0.0002599587546041373,0.039687947193705705,0.006907703215133504,0.004525694006898075,0.003727528862774628
