time_point,kpAA_ST,kpAA_ST_conf,kpAB_ST,kpAB_ST_conf,kpBA_ST,kpBA_ST_conf,kpBB_ST,kpBB_ST_conf,kdBB_ST,kdBB_ST_conf,fA_ST,fA_ST_conf
10.526315789473685,0.13814694668282312,0.1752413837067039,0.21591065445979435,0.08911602901975933,0.009492776463208317,0.036204454858076385,0.001918190689131263,0.010150484556357751,0.00033648227697280887,0.002140579942651438,1.3331131723398746,2.254606080647221
21.05263157894737,0.0572062630119561,0.2978105216250153,0.2836357924532607,0.14133787559534727,0.009407136220764886,0.06607985538790118,0.003149884695771269,0.027396100137594786,0.0008000634635862041,0.00873070641147624,1.3413312040667014,3.468786410377461
31.578947368421055,0.044770187798186374,0.25677622398389266,0.29097175487538146,0.15947618085290632,0.010547406990253687,0.06289502915368475,0.004289415107176366,0.038424681009497044,0.001273112173870206,0.01279338934431656,1.349374921681418,2.909348338913227
42.10526315789474,0.04820153584036389,0.19794876738867992,0.27749668086976825,0.17811603998764222,0.014524584880699335,0.04043231186986102,0.0054616549104723015,0.03562220040139539,0.0017287795820072173,0.012576599321736187,1.3480564818679615,2.6302237770710337
52.631578947368425,0.05958116729966923,0.1865076090043388,0.2595785591319903,0.1533917307037251,0.020559919500807468,0.043924374984286946,0.0065448705671876965,0.04461731981613584,0.002135987918878471,0.01747988709886524,1.3404802849412336,2.4728212670784164
63.15789473684211,0.07334349297199975,0.13531100223231646,0.24412166779062552,0.1440054074696901,0.026559514458184576,0.038833995607784916,0.007428714663705092,0.04876118548536754,0.002470458291024461,0.019855960497252276,1.3287499811581716,1.795643917997504
73.6842105263158,0.08445178293699511,0.10517090408699123,0.23309946941405438,0.1531720517610944,0.03083181244611345,0.032545695064234034,0.008082021740230495,0.0449819482384455,0.0027249713734015016,0.019104593846856192,1.315320559832297,1.685579443769111
84.21052631578948,0.091350867627513,0.09716365166721569,0.22601176546447235,0.13991604372573135,0.03311296501398564,0.033630552762938797,0.008539633255119475,0.05113278881507754,0.002910695689543757,0.020783412638531475,1.3023761181799236,2.3195771655888553
94.73684210526316,0.09485080178308215,0.08095615654794697,0.22165957246506984,0.15606671373482092,0.03397998251063591,0.03411080658712075,0.008858367698023728,0.04748608527081798,0.003046467734592584,0.020583616246122725,1.2911249943971639,1.9130606439045754
105.26315789473685,0.09625163531549821,0.09196498379426292,0.21899976049341532,0.15163741422041604,0.03407745399659342,0.027283080754870664,0.009087013225905247,0.04081088589473615,0.003149453511185249,0.017361461668804676,1.2818909274815657,1.253944760628372
115.78947368421053,0.09653408690137685,0.06950663780954677,0.2173328152950553,0.1288733677077671,0.03383401757191204,0.02631897127539308,0.00925777014354883,0.04646844896506689,0.0032322689252114304,0.017822515164694255,1.2745194735145173,1.5958084821705747
126.31578947368422,0.09628086333214507,0.07817067365707188,0.21624080911246052,0.14790503642870204,0.0334763579086633,0.02719248662707398,0.009389738322445341,0.04438459833291173,0.003299825114586356,0.01850160584773308,1.268699910298198,1.4529566867518986
136.84210526315792,0.09580144996050773,0.08329235777130661,0.21548692668899883,0.14842842757372632,0.033108435023279155,0.028167675191667914,0.009494574733851171,0.04437782328011587,0.0033531562263206215,0.01801948696566589,1.2641169315321137,1.4778405230112432
147.3684210526316,0.09524939069144683,0.05534184817867582,0.21493682108400616,0.15145158042580983,0.03277123030620736,0.027356828475781532,0.009579645004775025,0.04171892192098026,0.0033961508454105516,0.0171127539706554,1.260502723858281,1.1163759581100552
157.89473684210526,0.09469667393190054,0.0512748634598143,0.21451296267928555,0.15521766379133553,0.03247660149021549,0.02431595901087775,0.00964971271594054,0.03689273967504486,0.0034319755908600296,0.016259938804195278,1.2576462137247453,1.497624834780698
168.42105263157896,0.09417461229702322,0.051170764853931426,0.21417274920450724,0.15009188443472027,0.03222422055696947,0.02878440955579156,0.009707966575751086,0.0514282253223543,0.0034625068694129914,0.021424481671669476,1.2553861643907163,1.4938826991970406
178.94736842105266,0.09369482581572577,0.037776954833661947,0.21389134753106032,0.15111691326034932,0.03200934089267022,0.02041476878428231,0.009757092331257402,0.0373752604584779,0.003488894361777727,0.01568519559494166,1.2535976884464728,1.5154015440926998
189.47368421052633,0.09325970987110638,0.057412814000227554,0.21365325875029959,0.15661096698010138,0.03182616972393832,0.026341021489765633,0.009799481832347239,0.040910359982062584,0.003511892816844964,0.01869105445049538,1.252181865999424,1.4652625453122345
200.0,0.09286756328689895,0.06543352160602699,0.21344865972165591,0.1496433690595692,0.03166929695536057,0.026749232035184364,0.009836521449201616,0.04411270124365341,0.003532052019343461,0.01986284175984934,1.2510618529283328,1.3955184226842106
