time_point,kpAA_ST,kpAA_ST_conf,kpAB_ST,kpAB_ST_conf,kpBA_ST,kpBA_ST_conf,kpBB_ST,kpBB_ST_conf,kdBB_ST,kdBB_ST_conf,fA_ST,fA_ST_conf
10.526315789473685,0.35564868629644486,0.14180773294194682,0.14694041821762036,0.08728611282609004,0.16919954414538893,0.08968786561118196,0.35371247597794164,0.1295128978198487,0.031034907700461748,0.025151025689456215,0.33530083740099215,0.16691674656799393
21.05263157894737,0.3401975012503596,0.13527140424667966,0.13020813736120093,0.09069859744880009,0.17255809598226807,0.09419902632985364,0.3582563568485257,0.13284038574326817,0.06026537323213307,0.04607705021357113,0.33986715948125057,0.14412560830391447
31.578947368421055,0.31694882170138244,0.11187602747098796,0.11292831051597342,0.07608324900218925,0.16325704871630922,0.11126153574712655,0.365146243402171,0.14771362013415687,0.09000303258983598,0.06493446300355898,0.3655292151689045,0.16287332078842326
42.10526315789474,0.28886644460701777,0.1305502189532712,0.09776340116586042,0.09320968015228498,0.14929621774335677,0.09706328004489559,0.37224905947286296,0.14180250696910568,0.12041374623049192,0.09967568175009214,0.39857535549942474,0.15836776752971998
52.631578947368425,0.26084598087716104,0.12463940847864646,0.08460936813314186,0.0733973867248373,0.13382133020987477,0.09637843625552057,0.3782738408051094,0.1630184134127267,0.15137310620322383,0.11935247197827065,0.43769905871295567,0.166720022440749
63.15789473684211,0.23495241128244626,0.11877223018706382,0.07423853022764104,0.06064255243887707,0.11828579585839956,0.06930693971636813,0.38312759012431497,0.1841699700463063,0.18212491101567305,0.12590471269725065,0.48123953647156326,0.19931513482689867
73.6842105263158,0.2115245171704036,0.13111838148812888,0.06646244870776565,0.05432346606434048,0.10359227329219833,0.07797362922256301,0.3869498603565348,0.18408714570798942,0.21239093911881496,0.19474705401458475,0.5278538466331107,0.22322356326970558
84.21052631578948,0.1906962141267623,0.13113520249508884,0.06059254747261511,0.03969893749329225,0.09001049936767487,0.08777945200870131,0.38991223370859035,0.2091840275197453,0.2413649310913865,0.200709863961837,0.5712008377415667,0.2415479139468301
94.73684210526316,0.1723032416480779,0.13029772212959023,0.05605506218718192,0.036408940300899806,0.07765198889432684,0.07635070848289778,0.3917226275482075,0.2112042590316655,0.26755752062188864,0.17245960608496666,0.6063883635031175,0.24920889089046575
105.26315789473685,0.15618121774084984,0.09441827486682564,0.05275603025684175,0.029893661354637183,0.06639029064041614,0.05834693862479858,0.39245181001791796,0.21663799166710815,0.2912547284003896,0.22617114096037627,0.6357240769115998,0.2908624979148493
115.78947368421053,0.14202591241333962,0.09994767901065942,0.050575790170061384,0.02983421684826262,0.056314451449403585,0.0493542846760544,0.3921598590298841,0.1975097894745626,0.31318685959636977,0.22370257144617273,0.6612306703645997,0.2641247988352336
126.31578947368422,0.12949795207617082,0.08602581153681904,0.049404701314842224,0.030641903263901437,0.04780505572657859,0.04014057725496446,0.39096343783802723,0.2543843888173622,0.33193477595850773,0.2756162248069775,0.6836230909264771,0.2957471481458665
136.84210526315792,0.11849555818669838,0.08639010759718874,0.04906086128294296,0.030964631000766293,0.040902692885216536,0.03380840309761344,0.3890630332515169,0.21794009429891306,0.34644284685405435,0.2854039077415756,0.7031384097542078,0.32604329466338766
147.3684210526316,0.10902060961137396,0.08862797057529705,0.04918112726857083,0.03378812209870802,0.035425167523130574,0.03727410855830162,0.3866637924320089,0.2234522346469011,0.35806539621894723,0.23414668377884837,0.7200742205860905,0.3498042003304894
157.89473684210526,0.1009393897279842,0.069006161561088,0.0494814096435139,0.028813543643337446,0.031154015990024757,0.030708118586728325,0.3839440351685159,0.2277256173799168,0.36784871630912525,0.24650697301655475,0.7346918293590783,0.4104212803147853
168.42105263157896,0.09403447386675295,0.0748570086574251,0.049836919643791756,0.02728291528417913,0.027941358099130557,0.023847109960413934,0.3810391255652909,0.22294853521080782,0.37624801895055765,0.2947690779986379,0.7470613868762825,0.36192077330425326
178.94736842105266,0.08808443293860072,0.06250253532859715,0.05023561864376576,0.03640517268787145,0.025517667275546854,0.021460528565297864,0.37808782167762955,0.22821333117897577,0.3835973900395508,0.2933944838805754,0.7575157185266498,0.37913554333124194
189.47368421052633,0.08294581212786949,0.07114089486023414,0.05068419063471732,0.04063881397931604,0.023597126647096883,0.017347463370927962,0.3751865133442745,0.2451100603666957,0.39015267353405114,0.3062224194180412,0.7665164640082243,0.40015799284370945
200.0,0.07854529074913355,0.05933333087213631,0.051158896448697005,0.03940993792265612,0.022085907478281347,0.015159137583925411,0.37235280853635394,0.23220349000557047,0.39602175246337906,0.3669614374471045,0.7742601115571653,0.3794700299132524
