observableId	simulationConditionId	time	measurement
obs_a	c_0	0.0	0.24547642315120588
obs_a	c_0	26.31578947368421	0.175598093619172
obs_a	c_0	52.63157894736842	0.12518360552856056
obs_a	c_0	78.94736842105263	0.09178840400266772
obs_a	c_0	105.26315789473684	0.06892756858151809
obs_a	c_0	131.57894736842104	0.05188410904294324
obs_a	c_0	157.89473684210526	0.037034326276891204
obs_a	c_0	184.21052631578945	0.0340779723203383
obs_a	c_0	210.52631578947367	0.017716953524438847
obs_a	c_0	236.8421052631579	0.014906010884707707
obs_a	c_0	263.1578947368421	0.021052437061710783
obs_a	c_0	289.4736842105263	0.010054569119804528
obs_a	c_0	315.7894736842105	0.01149311230144762
obs_a	c_0	342.10526315789474	-0.0019115132387714047
obs_a	c_0	368.4210526315789	-0.0009617627266197614
obs_a	c_0	394.7368421052631	0.006735993631345491
obs_a	c_0	421.05263157894734	0.00016066278300930822
obs_a	c_0	447.36842105263156	0.004532463309530146
obs_a	c_0	473.6842105263158	0.003693985470826821
obs_a	c_0	500.0	0.004694334604587185
obs_b	c_0	0.0	0.74881521149952
obs_b	c_0	26.31578947368421	0.5436717474081787
obs_b	c_0	52.63157894736842	0.4194301223603091
obs_b	c_0	78.94736842105263	0.3078540110094819
obs_b	c_0	105.26315789473684	0.2278649576981859
obs_b	c_0	131.57894736842104	0.1678751758297418
obs_b	c_0	157.89473684210526	0.1293907986896745
obs_b	c_0	184.21052631578945	0.09036421267919487
obs_b	c_0	210.52631578947367	0.0716137797541864
obs_b	c_0	236.8421052631579	0.05883291298302375
obs_b	c_0	263.1578947368421	0.043680943278249694
obs_b	c_0	289.4736842105263	0.02702387748095159
obs_b	c_0	315.7894736842105	0.023480278300108483
obs_b	c_0	342.10526315789474	0.01274739262245177
obs_b	c_0	368.4210526315789	0.010280389583435875
obs_b	c_0	394.7368421052631	0.0026441385019419688
obs_b	c_0	421.05263157894734	0.004760963634178042
obs_b	c_0	447.36842105263156	0.010228043301163439
obs_b	c_0	473.6842105263158	0.008145727887570474
obs_b	c_0	500.0	0.020029473116697897
obs_a	c_1	0.0	0.49808053556813925
obs_a	c_1	26.31578947368421	0.3807671971235953
obs_a	c_1	52.63157894736842	0.30038974514381744
obs_a	c_1	78.94736842105263	0.23889196404285915
obs_a	c_1	105.26315789473684	0.19751470638476964
obs_a	c_1	131.57894736842104	0.17062647041188098
obs_a	c_1	157.89473684210526	0.1479969782744091
obs_a	c_1	184.21052631578945	0.1282959248641281
obs_a	c_1	210.52631578947367	0.10645930389434358
obs_a	c_1	236.8421052631579	0.09994109375752275
obs_a	c_1	263.1578947368421	0.09213375505624322
obs_a	c_1	289.4736842105263	0.07837037180409966
obs_a	c_1	315.7894736842105	0.07842283756316712
obs_a	c_1	342.10526315789474	0.0665832590279399
obs_a	c_1	368.4210526315789	0.05646907277820504
obs_a	c_1	394.7368421052631	0.06680694885068916
obs_a	c_1	421.05263157894734	0.049461538145505454
obs_a	c_1	447.36842105263156	0.05652258405574721
obs_a	c_1	473.6842105263158	0.04199774674147816
obs_a	c_1	500.0	0.04744161926132992
obs_b	c_1	0.0	0.497531236334148
obs_b	c_1	26.31578947368421	0.4032544483661038
obs_b	c_1	52.63157894736842	0.3289268755465478
obs_b	c_1	78.94736842105263	0.2593427175180157
obs_b	c_1	105.26315789473684	0.21747682221174106
obs_b	c_1	131.57894736842104	0.18399402248953511
obs_b	c_1	157.89473684210526	0.15241941294514885
obs_b	c_1	184.21052631578945	0.13077078316219376
obs_b	c_1	210.52631578947367	0.09784634383691941
obs_b	c_1	236.8421052631579	0.0780246679553302
obs_b	c_1	263.1578947368421	0.07431440007270208
obs_b	c_1	289.4736842105263	0.05690447664096355
obs_b	c_1	315.7894736842105	0.055832867200339344
obs_b	c_1	342.10526315789474	0.0365058630040289
obs_b	c_1	368.4210526315789	0.03814876924870753
obs_b	c_1	394.7368421052631	0.025086534512349056
obs_b	c_1	421.05263157894734	0.018254327055405063
obs_b	c_1	447.36842105263156	0.018162798576832055
obs_b	c_1	473.6842105263158	0.02076775592274384
obs_b	c_1	500.0	0.02130418151306495
obs_a	c_2	0.0	0.7529032826972828
obs_a	c_2	26.31578947368421	0.588790269907379
obs_a	c_2	52.63157894736842	0.49046804725820214
obs_a	c_2	78.94736842105263	0.4290913472939169
obs_a	c_2	105.26315789473684	0.35659684983513124
obs_a	c_2	131.57894736842104	0.33588545569411715
obs_a	c_2	157.89473684210526	0.3024379254062428
obs_a	c_2	184.21052631578945	0.2865364844705229
obs_a	c_2	210.52631578947367	0.26210923539488495
obs_a	c_2	236.8421052631579	0.24912052705020346
obs_a	c_2	263.1578947368421	0.21964727484447605
obs_a	c_2	289.4736842105263	0.22166232258391386
obs_a	c_2	315.7894736842105	0.21836841922031117
obs_a	c_2	342.10526315789474	0.21126909855945059
obs_a	c_2	368.4210526315789	0.19960595776329593
obs_a	c_2	394.7368421052631	0.18960206758808174
obs_a	c_2	421.05263157894734	0.1822361845695807
obs_a	c_2	447.36842105263156	0.1855025052828421
obs_a	c_2	473.6842105263158	0.1819243607574609
obs_a	c_2	500.0	0.18310653211720573
obs_b	c_2	0.0	0.2519515484484867
obs_b	c_2	26.31578947368421	0.2071426533800142
obs_b	c_2	52.63157894736842	0.18077000420297415
obs_b	c_2	78.94736842105263	0.15907165561944475
obs_b	c_2	105.26315789473684	0.13119640354522186
obs_b	c_2	131.57894736842104	0.11472617096255121
obs_b	c_2	157.89473684210526	0.10166209118062478
obs_b	c_2	184.21052631578945	0.08018866875154593
obs_b	c_2	210.52631578947367	0.0731692439216377
obs_b	c_2	236.8421052631579	0.06170575383159325
obs_b	c_2	263.1578947368421	0.05259634746962234
obs_b	c_2	289.4736842105263	0.046920764422834944
obs_b	c_2	315.7894736842105	0.04144273509484136
obs_b	c_2	342.10526315789474	0.03169655623784543
obs_b	c_2	368.4210526315789	0.0260539138834883
obs_b	c_2	394.7368421052631	0.028763847510656693
obs_b	c_2	421.05263157894734	0.018983305009153604
obs_b	c_2	447.36842105263156	0.021153854735101504
obs_b	c_2	473.6842105263158	0.01905680461476288
obs_b	c_2	500.0	0.016191106781883707
