time_point,kpAA_ST,kpAA_ST_conf,kpAB_ST,kpAB_ST_conf,kpBA_ST,kpBA_ST_conf,kpBB_ST,kpBB_ST_conf,kdBB_ST,kdBB_ST_conf
10.526315789473685,0.9038306217585788,0.20430012322443902,0.056112087956011795,0.02112346022733205,0.10596293023665178,0.06408564984097803,0.009569708815242153,0.006930730484327462,0.0020466854775081592,0.0018305957274699297
21.05263157894737,0.9324298073071214,0.19596235239077095,0.04841237307698746,0.01768105110775723,0.0797676544250457,0.049570741280799996,0.015698488042542657,0.01283444783297591,0.003097220365988789,0.0020186188571722496
31.578947368421055,0.9509682958901678,0.18970070839439235,0.04303718382148516,0.014273644600084779,0.05942579069065973,0.03058810674534575,0.015654774783991184,0.012220149192604678,0.0037973193455810845,0.002271637390131098
42.10526315789474,0.9633371183231748,0.1920001660509629,0.03941056840142349,0.011420630097816839,0.04554875627216611,0.02611865984069934,0.013268240217866944,0.009052064695927071,0.004472136389856655,0.003357033671356824
52.631578947368425,0.970186855160287,0.18433013527976666,0.03761757900185064,0.01187060675311674,0.03680048912848553,0.020052125985195863,0.011680497425017727,0.007261228877367349,0.005219166863522344,0.0031379155434083377
63.15789473684211,0.9740846483809128,0.18425823016844903,0.03733009143241936,0.010325614837440461,0.03071683237975367,0.01783593259481524,0.011235145232225845,0.0069750010354778244,0.00604086023214345,0.003781428460382146
73.6842105263158,0.9764061229714669,0.16670575679773228,0.03845395686673285,0.012312178225804946,0.02633855092832318,0.014698772729917434,0.011565708292197205,0.00710291816402444,0.006957960186130302,0.004554345334432508
84.21052631578948,0.977914398712582,0.1862388707925376,0.04074717153881791,0.014235670958279338,0.023160055270767924,0.014294873288784461,0.012335913930259049,0.007806999070003782,0.00799488349388702,0.005200565309032173
94.73684210526316,0.9789422344645242,0.1926470250969665,0.04375513208161757,0.013227666719949446,0.020859291347162936,0.01112167175997691,0.013411213505480295,0.008956296617147962,0.009174056053625895,0.006079789169992466
105.26315789473685,0.9794363592241848,0.2089649847849427,0.04709299556465973,0.015429459862731702,0.019204876919740255,0.01113821190639652,0.014759090117925307,0.009738539619630395,0.010518585295169598,0.007083785752804143
115.78947368421053,0.979149046040664,0.154437951321124,0.05081659474691149,0.01681685788261194,0.01802597280593935,0.009686161771025385,0.016341152994012734,0.010794691720616334,0.012051529482350621,0.009096193576884399
126.31578947368422,0.9778560757842831,0.1991452548698138,0.055145129555546034,0.01783505739206799,0.017196822692870466,0.010479571257435042,0.018187136458108218,0.011941852714994155,0.013792730804067167,0.010104193803605608
136.84210526315792,0.9754325214261024,0.17392009049736903,0.060249852600901425,0.021870168644943937,0.016620716113889808,0.011002566670587834,0.020335328971054747,0.014044886471032358,0.015772693023573904,0.01162044039791709
147.3684210526316,0.9718128637093536,0.18791240773361462,0.0662520825523552,0.026238026302920475,0.0162254665942244,0.010230347332330214,0.022814402494234626,0.014314234441362785,0.018025652507030716,0.01352470736446861
157.89473684210526,0.9669275256961795,0.1731475363902962,0.07324077061022821,0.0316267499528368,0.015961207279082745,0.011510040416115912,0.02565004367663871,0.017126850149607267,0.0205842287141441,0.013791601279151518
168.42105263157896,0.960634319908157,0.17182436285997504,0.08128271156160717,0.030911437768343517,0.015795303062245584,0.010703690823722802,0.02886604912659153,0.020647826056099727,0.02347760060964952,0.014433354143095833
178.94736842105266,0.9527974246191893,0.18561678779702692,0.09043847589277869,0.03431257355876866,0.0156982852336034,0.010310458440634154,0.03248601011883619,0.023137740641175412,0.02673183181946938,0.018205331423572283
189.47368421052633,0.9433089302535752,0.20108365167253037,0.10076720463845823,0.04381458429859352,0.015641970358741215,0.009429933804862093,0.03653218166161465,0.023077339649014515,0.03036868659205152,0.019389424527746467
200.0,0.9320843339595859,0.19069396877918351,0.11231798336439354,0.05019605168675147,0.015603646688495619,0.011188784320479914,0.04102082997965993,0.023573742332807974,0.0344033881482559,0.024920259494806623
