time_point,kpAA_ST,kpAA_ST_conf,kpAB_ST,kpAB_ST_conf,kpBA_ST,kpBA_ST_conf,kpBB_ST,kpBB_ST_conf,kdBB_ST,kdBB_ST_conf,fA_ST,fA_ST_conf
10.526315789473685,0.0017435132147384717,0.001063501843809192,0.07440628839652874,0.03934493181052481,0.038053380505154714,0.020357134364003646,0.3258677941622357,0.13554041486340296,0.028710257806606982,0.023007966085123597,0.6411760625909414,0.20898741841530485
21.05263157894737,0.005922894869818305,0.0047296550231796875,0.08542415601004863,0.051837344723281095,0.038565639425952244,0.030924830960952686,0.3979542919425744,0.16105584805291112,0.06811404092320927,0.05676090799709161,0.5959580386289635,0.22645426385220987
31.578947368421055,0.010743872193615871,0.009620775034877967,0.07898310410120575,0.04752279730009429,0.031223870315422245,0.027909724370736574,0.41763534644915895,0.17367847951703594,0.10526327539401122,0.0815002997720344,0.6030360812025717,0.25093939346604094
42.10526315789474,0.014067008858473225,0.010102422023505897,0.07139623054380538,0.04820906720654517,0.02480139166641559,0.0212277966489917,0.42087477883322716,0.17513814147939638,0.1393559845262412,0.11989388652849618,0.6217469362537427,0.28291627240506734
52.631578947368425,0.0172958171731616,0.015624101013263975,0.06506367024314168,0.03701942408861622,0.020221423496594605,0.015724332497173112,0.4171088268246812,0.20911314386435045,0.1703125927302644,0.12388825471186186,0.6429451937358832,0.33149002273041756
63.15789473684211,0.02063400292338909,0.01854215609297989,0.06046831632489073,0.03804375801401214,0.016778701384890314,0.013976795167966316,0.410590563508369,0.22357608045848743,0.19815320995099087,0.1626599932684675,0.6636298469840747,0.33964523553292403
73.6842105263158,0.02376709222177739,0.01858267928916129,0.05755498132573702,0.03744391865543724,0.014318363688444627,0.012764509036016917,0.4034214256773883,0.2323989385696713,0.22360666746034835,0.18827383453907962,0.6827516246969172,0.32791545891573776
84.21052631578948,0.02666069098989305,0.024132127150193052,0.055674217384155095,0.034880188313443916,0.012631588912349369,0.010244147553716599,0.39672505668666397,0.20752907554280295,0.24667116352123275,0.15243943773096913,0.7000997846042767,0.3147275318135556
94.73684210526316,0.029252701993253128,0.02327608041160858,0.05415340717959302,0.031061813748517457,0.011464131599088297,0.009817848893907041,0.3903200822847573,0.2135808658740922,0.2663916448681386,0.20161125434502558,0.7156681282349109,0.3548336408303473
105.26315789473685,0.031585104273639905,0.02662962871380848,0.052873672555893717,0.030957684676615933,0.01074495318091339,0.00851551668253118,0.38436623510499207,0.25503164864324046,0.2831936924512446,0.21241332910650132,0.7295510971479204,0.3637091583181018
115.78947368421053,0.03370833180676851,0.030887874136154972,0.05189859288762276,0.032388683999712634,0.01046585500261863,0.00854349245504675,0.37894056771840934,0.22269953054554628,0.2977797629082949,0.24350076483850486,0.7418277310249461,0.42422554875735213
126.31578947368422,0.03563104356959461,0.028720639576753342,0.05131092060517253,0.03481563740623007,0.01054585343600959,0.0073886317182963405,0.37401694197698543,0.19738420839061435,0.31068306544076024,0.22429746119800106,0.7525031886443121,0.41613768382738653
136.84210526315792,0.03738552694573942,0.02726230018764518,0.05111313879614276,0.030137759087938334,0.010873647448943737,0.008449293142041639,0.36954938472409177,0.21145595160189398,0.3222541493767902,0.22966184406361395,0.7616494543907847,0.3967149399849442
147.3684210526316,0.039014280181425096,0.031432316667420176,0.0511617033421825,0.034352448866441294,0.011358177640279452,0.010266598156166252,0.3655063332484695,0.2067060300969724,0.3326920963187453,0.2727711934258658,0.7694732742097217,0.41857021024226637
157.89473684210526,0.040502553929579306,0.030439698503458904,0.051309058611890716,0.028709037691918744,0.01194409190750255,0.009884728200686973,0.36186627108977854,0.1991327223542825,0.3421373419894273,0.27597858063965625,0.7761497067011724,0.4275139303293156
168.42105263157896,0.04177299784173453,0.031707011218637886,0.05148555664970577,0.030843628094911507,0.012586669733991867,0.012401526677862174,0.3586214964434021,0.21647207190653267,0.3506859867079274,0.2674060014513237,0.7816895615536018,0.43339770585044923
178.94736842105266,0.042839529587370265,0.032773659871751036,0.05168845825198625,0.0343263190004238,0.013249096372191706,0.01303028357512557,0.35571257282928637,0.23150502411635746,0.358475491835903,0.2803182850656619,0.7863156350050011,0.3975393486894165
189.47368421052633,0.043787570895367264,0.028659429207230993,0.051921051807551244,0.033918225598570856,0.013914033038914926,0.013122128999236734,0.35306588434494646,0.22062687561515273,0.365625648772617,0.28292796111370344,0.7903328675392707,0.4039312616064484
200.0,0.044650955658892814,0.03254172118472097,0.05216824084371444,0.033456720518590374,0.014571637250341095,0.014207253001142254,0.35065573585552756,0.2173920585038432,0.3721997712739836,0.27472135924541496,0.7938327502854465,0.5219458235362396
