time_point,kpAA_ST,kpAA_ST_conf,kpAB_ST,kpAB_ST_conf,kpBA_ST,kpBA_ST_conf,kpBB_ST,kpBB_ST_conf,kdBB_ST,kdBB_ST_conf
10.526315789473685,0.4336588612638917,0.15828135827583784,0.1658327338144064,0.07377234449143794,0.6442176823654068,0.19642645205564652,0.01120221745728686,0.008600807677591825,0.0009338724023600808,0.0009943573360080165
21.05263157894737,0.42106381541124627,0.14753036301581146,0.11750691260358928,0.05639988461309301,0.7225844647080878,0.2250678237798652,0.03989269218094459,0.028231854150947498,0.0033804011977591783,0.0022832694887458
31.578947368421055,0.42070531692731705,0.14441755013781382,0.08376491549054535,0.042709052762418494,0.7699674063346402,0.21395842421742411,0.07643632772218734,0.047274510952298926,0.005760457116792474,0.003276394344857289
42.10526315789474,0.4134901733826783,0.17073225514450438,0.06536667028938671,0.03655349689993153,0.8045821618099304,0.25830710670378604,0.10481786984005564,0.056856310783981415,0.007193287333541102,0.004040567670765705
52.631578947368425,0.4096212570136731,0.21462127599041295,0.0548858611047528,0.029963778340535128,0.8289444592071447,0.24321083113965766,0.12853314863468732,0.0813271758527455,0.008940782718315325,0.00506297577209018
63.15789473684211,0.411189932252877,0.21503802587602538,0.048003332645017334,0.027699493290337274,0.8453658750956696,0.3006484976505776,0.15249460915589763,0.0934170178858235,0.013739751718118953,0.013477573513413934
73.6842105263158,0.41770572739796996,0.21868091209658283,0.043400557383173194,0.023926068187747812,0.8517660056977722,0.2606042082001967,0.1821616062954297,0.11168417682420761,0.026594611139193945,0.03707516745624405
84.21052631578948,0.42654883883791184,0.1953439774391692,0.04060614147523641,0.028728082270935474,0.8526367557582515,0.34585555010018104,0.21379702374938514,0.15250320818296814,0.04474669281575137,0.06407665872472292
94.73684210526316,0.43778783935489013,0.23912926988263777,0.03871404466813289,0.028331677208364808,0.8526730541176305,0.31948645363218187,0.23986521678950154,0.16630878741584984,0.06182997643572695,0.10459901921709468
105.26315789473685,0.45114640228679703,0.2608981969858881,0.037700767159041665,0.028259572035279994,0.8520484546637755,0.2927726063404986,0.25995901077021766,0.19134441461939705,0.07630020852629503,0.11469560452233461
115.78947368421053,0.4658578722696343,0.252694149793045,0.0374468335723206,0.03102324594862622,0.8508686530113274,0.4085153904985175,0.2755067686719297,0.20578796631678348,0.0883514621497619,0.12905920600168524
126.31578947368422,0.4812747960205577,0.27632760922319705,0.037599229956876486,0.037246028825128244,0.8490957082011275,0.35104361010526464,0.2877661451706537,0.19725248648605961,0.09849699743907896,0.11019537629778894
136.84210526315792,0.49706640540368713,0.30697530573152015,0.03784814816261063,0.03328008160441155,0.8466792464862479,0.37757737670470365,0.29767250044246985,0.21992646693583534,0.10715349306635324,0.13417355250593868
147.3684210526316,0.5130929652862204,0.356122624797251,0.0380397252398535,0.04164513828640735,0.84336768013292,0.3839602808668465,0.30583304150575397,0.24619529773009088,0.11454351258254308,0.15687627130278167
157.89473684210526,0.5293945406997347,0.3339955900255255,0.03811770686555727,0.03736676091701142,0.8386298410758404,0.3958231624657825,0.31262916683812825,0.3402490288292531,0.1205525960066088,0.1655558888758908
168.42105263157896,0.5460715137446949,0.3744543318354157,0.03806247855820449,0.03718497987791861,0.8315197958783977,0.3447601353810154,0.3183193240062272,0.2825681760920859,0.12452207577650061,0.1573577196169621
178.94736842105266,0.5632199425195816,0.44345052419529496,0.037883799601592216,0.034468105106948366,0.8201386371883628,0.40053305822181007,0.3230577906850714,0.2828359188316136,0.12495797820692497,0.14314510072666858
189.47368421052633,0.58099809422343,0.34431411903477543,0.03765161104548841,0.041301024052733164,0.8004595673101977,0.47804312021800704,0.3269976835327304,0.30171998537320044,0.1203526066561186,0.16261234180700398
200.0,0.5996328570280604,0.4376659340034618,0.037531613870351824,0.04211711163354793,0.7729699340290738,0.39097495328426923,0.33053031686281326,0.31003718650737017,0.11254851830559391,0.15275038584115688
